CRI_YM,TAG,BD_HD,DAY,TIME,SEX,AGE,NUM,TIME2
201905,home_shopping,holiday,A.MON,D.14-18,F,A.2O,215,4
202105,sports,holiday,F.SAT,A.02-06,M,B.3O,172,31
202005,fashion,business_day,A.MON,E.18-22,M,A.2O,2276,5
202105,home_shopping,business_day,B.TUE,C.10-14,F,B.3O,3493,9
202005,books,holiday,B.TUE,C.10-14,M,A.2O,63,9
202105,daily_office,business_day,E.FRI,D.14-18,M,C.4O,5394,28
202005,sports,holiday,E.FRI,F.22-02,M,D.5O,37,30
202005,fashion,business_day,E.FRI,A.02-06,F,A.2O,1177,25
202005,home_appliance,business_day,B.TUE,C.10-14,M,C.4O,2077,9
201905,cosmetics,holiday,F.SAT,A.02-06,M,C.4O,56,31
202005,golf,holiday,G.SUN,B.06-10,M,C.4O,133,38
202005,sports,holiday,G.SUN,C.10-14,F,B.3O,799,39
201905,grocery,holiday,A.MON,A.02-06,M,C.4O,45,1
202105,books,business_day,E.FRI,A.02-06,M,A.2O,28,25
202105,home_appliance,business_day,D.THU,C.10-14,M,B.3O,5713,21
202005,home_shopping,business_day,D.THU,B.06-10,F,A.2O,482,20
202005,home_appliance,holiday,E.FRI,E.18-22,M,A.2O,112,29
201905,car,business_day,C.WED,B.06-10,M,B.3O,398,14
202105,cosmetics,holiday,F.SAT,D.14-18,F,B.3O,3540,34
201905,daily_office,holiday,G.SUN,B.06-10,M,C.4O,951,38
202105,home_shopping,business_day,A.MON,C.10-14,M,E.60,1813,3
202005,pet,business_day,D.THU,C.10-14,M,A.2O,122,21
202105,home_shopping,business_day,C.WED,E.18-22,M,E.60,897,17
202105,daily_office,business_day,E.FRI,D.14-18,M,A.2O,1222,28
202005,cosmetics,holiday,B.TUE,B.06-10,M,B.3O,121,8
202105,grocery,business_day,C.WED,C.10-14,F,A.2O,1704,15
201905,home_shopping,business_day,C.WED,F.22-02,F,D.5O,5642,18
202105,hobby,holiday,F.SAT,D.14-18,M,E.60,126,34
201905,pet,holiday,C.WED,D.14-18,M,D.5O,26,16
201905,sports,holiday,F.SAT,A.02-06,M,A.2O,45,31
201905,grocery,business_day,A.MON,E.18-22,F,B.3O,4085,5
201905,home_appliance,business_day,A.MON,F.22-02,F,E.60,85,6
201905,cosmetics,business_day,E.FRI,D.14-18,M,A.2O,397,28
202005,home_appliance,business_day,E.FRI,E.18-22,M,C.4O,1612,29
202005,cosmetics,business_day,A.MON,A.02-06,F,E.60,27,1
202005,cosmetics,holiday,E.FRI,C.10-14,F,E.60,122,27
201905,home_appliance,holiday,F.SAT,E.18-22,M,D.5O,355,35
201905,baby,holiday,C.WED,C.10-14,F,A.2O,84,15
201905,car,holiday,C.WED,B.06-10,F,E.60,3,14
202105,books,business_day,B.TUE,D.14-18,F,E.60,140,10
202005,cosmetics,holiday,B.TUE,C.10-14,M,E.60,37,9
202005,cosmetics,business_day,C.WED,C.10-14,F,A.2O,2392,15
202005,grocery,business_day,C.WED,D.14-18,F,A.2O,2406,16
202105,car,business_day,B.TUE,D.14-18,F,C.4O,306,10
202105,cosmetics,business_day,E.FRI,D.14-18,F,C.4O,2720,28
201905,interior,holiday,A.MON,F.22-02,M,E.60,21,6
201905,daily_office,business_day,A.MON,E.18-22,F,C.4O,3347,5
202005,pet,business_day,E.FRI,A.02-06,M,E.60,5,25
202105,car,holiday,F.SAT,F.22-02,F,C.4O,181,36
201905,pet,holiday,C.WED,E.18-22,M,E.60,10,17
201905,cosmetics,business_day,D.THU,E.18-22,M,D.5O,390,23
201905,golf,business_day,D.THU,E.18-22,F,C.4O,91,23
202105,baby,business_day,D.THU,B.06-10,F,D.5O,63,20
202005,sports,business_day,C.WED,B.06-10,M,D.5O,135,14
202005,golf,business_day,B.TUE,E.18-22,F,B.3O,27,11
202005,interior,business_day,A.MON,D.14-18,M,A.2O,506,4
201905,grocery,holiday,F.SAT,F.22-02,M,D.5O,371,36
201905,hobby,holiday,F.SAT,F.22-02,M,A.2O,74,36
201905,grocery,business_day,D.THU,E.18-22,M,D.5O,1126,23
202105,daily_office,business_day,D.THU,F.22-02,F,D.5O,2955,24
202005,home_shopping,holiday,F.SAT,A.02-06,F,C.4O,1295,31
202105,cosmetics,business_day,D.THU,E.18-22,M,C.4O,1129,23
201905,books,holiday,A.MON,C.10-14,F,D.5O,90,3
201905,home_appliance,business_day,E.FRI,B.06-10,F,C.4O,1025,26
201905,pet,business_day,D.THU,B.06-10,F,C.4O,287,20
201905,books,business_day,C.WED,E.18-22,F,C.4O,2105,17
202005,grocery,holiday,B.TUE,C.10-14,F,D.5O,645,9
202105,hobby,holiday,C.WED,B.06-10,M,A.2O,36,14
201905,baby,holiday,A.MON,C.10-14,F,B.3O,346,3
202105,baby,business_day,D.THU,A.02-06,M,E.60,5,19
202105,golf,holiday,G.SUN,C.10-14,F,B.3O,52,39
202005,interior,holiday,G.SUN,B.06-10,F,D.5O,386,38
202105,cosmetics,holiday,C.WED,B.06-10,F,C.4O,1033,14
201905,baby,business_day,B.TUE,C.10-14,F,E.60,46,9
202005,daily_office,business_day,C.WED,B.06-10,M,C.4O,3440,14
201905,grocery,business_day,C.WED,F.22-02,M,C.4O,1715,18
201905,interior,business_day,D.THU,D.14-18,F,C.4O,1565,22
202005,hobby,holiday,B.TUE,F.22-02,M,C.4O,187,12
202005,interior,holiday,G.SUN,D.14-18,M,C.4O,1983,40
202005,fashion,business_day,B.TUE,A.02-06,F,D.5O,349,7
202105,hobby,business_day,C.WED,D.14-18,F,C.4O,485,16
202005,golf,business_day,E.FRI,D.14-18,F,B.3O,47,28
201905,home_appliance,business_day,E.FRI,C.10-14,F,E.60,156,27
201905,cosmetics,holiday,G.SUN,E.18-22,F,B.3O,2259,41
201905,sports,holiday,F.SAT,D.14-18,F,E.60,18,34
202105,car,holiday,C.WED,F.22-02,F,C.4O,111,18
202005,baby,holiday,F.SAT,D.14-18,M,E.60,37,34
202005,interior,business_day,D.THU,D.14-18,M,B.3O,1694,22
202105,interior,holiday,F.SAT,B.06-10,F,E.60,153,32
202005,daily_office,holiday,E.FRI,E.18-22,M,E.60,154,29
202005,sports,business_day,E.FRI,C.10-14,F,D.5O,238,27
202005,grocery,holiday,B.TUE,A.02-06,M,A.2O,50,7
202005,cosmetics,holiday,B.TUE,F.22-02,M,D.5O,74,12
202005,golf,business_day,D.THU,D.14-18,F,A.2O,10,22
202105,golf,holiday,C.WED,A.02-06,F,A.2O,3,13
202005,car,holiday,F.SAT,E.18-22,F,A.2O,95,35
201905,grocery,business_day,C.WED,C.10-14,F,E.60,661,15
201905,daily_office,business_day,C.WED,F.22-02,M,C.4O,2344,18
201905,interior,business_day,A.MON,E.18-22,F,D.5O,358,5
201905,fashion,business_day,D.THU,A.02-06,M,A.2O,456,19
202105,cosmetics,business_day,C.WED,E.18-22,M,C.4O,592,17
202105,pet,business_day,B.TUE,B.06-10,M,B.3O,196,8
201905,golf,business_day,D.THU,F.22-02,M,B.3O,60,24
202005,baby,business_day,C.WED,F.22-02,F,C.4O,920,18
201905,hobby,business_day,A.MON,A.02-06,F,D.5O,8,1
201905,home_appliance,business_day,A.MON,C.10-14,F,D.5O,1445,3
202005,books,holiday,E.FRI,A.02-06,M,C.4O,28,25
202005,golf,business_day,C.WED,F.22-02,M,D.5O,102,18
202005,home_appliance,holiday,B.TUE,E.18-22,M,A.2O,160,11
201905,hobby,holiday,G.SUN,C.10-14,F,B.3O,258,39
202105,home_appliance,holiday,F.SAT,A.02-06,M,A.2O,173,31
202105,sports,business_day,C.WED,E.18-22,M,C.4O,373,17
201905,books,holiday,G.SUN,F.22-02,F,E.60,30,42
202105,cosmetics,holiday,F.SAT,C.10-14,F,E.60,483,33
201905,home_shopping,holiday,C.WED,F.22-02,M,E.60,134,18
202005,golf,business_day,D.THU,D.14-18,F,B.3O,50,22
202005,pet,holiday,G.SUN,B.06-10,M,C.4O,104,38
202005,hobby,holiday,B.TUE,D.14-18,F,B.3O,142,10
201905,grocery,holiday,C.WED,E.18-22,F,C.4O,978,17
201905,daily_office,business_day,C.WED,E.18-22,M,A.2O,774,17
201905,cosmetics,holiday,A.MON,B.06-10,F,E.60,15,2
201905,car,holiday,F.SAT,E.18-22,F,D.5O,40,35
202105,home_appliance,holiday,G.SUN,B.06-10,M,B.3O,987,38
202005,baby,business_day,C.WED,B.06-10,F,B.3O,1295,14
202005,car,business_day,A.MON,D.14-18,M,E.60,154,4
202105,golf,business_day,B.TUE,B.06-10,M,D.5O,119,8
202105,grocery,business_day,A.MON,D.14-18,F,B.3O,12445,4
201905,sports,holiday,C.WED,E.18-22,M,D.5O,34,17
201905,sports,business_day,B.TUE,A.02-06,M,D.5O,13,7
201905,hobby,business_day,E.FRI,E.18-22,F,E.60,15,29
202005,fashion,business_day,E.FRI,F.22-02,M,B.3O,3491,30
202105,sports,business_day,E.FRI,E.18-22,F,C.4O,655,29
202005,grocery,business_day,A.MON,F.22-02,F,A.2O,2364,6
202105,interior,holiday,C.WED,E.18-22,M,C.4O,1022,17
202105,cosmetics,business_day,B.TUE,D.14-18,F,E.60,569,10
202105,fashion,holiday,F.SAT,F.22-02,F,B.3O,10516,36
201905,books,business_day,C.WED,E.18-22,M,B.3O,601,17
201905,hobby,holiday,A.MON,B.06-10,F,D.5O,10,2
202005,daily_office,business_day,D.THU,E.18-22,F,E.60,932,23
202105,home_shopping,business_day,E.FRI,C.10-14,F,A.2O,527,27
202005,fashion,holiday,B.TUE,A.02-06,M,E.60,13,7
202005,books,holiday,E.FRI,C.10-14,F,E.60,25,27
202105,cosmetics,holiday,G.SUN,A.02-06,F,B.3O,713,37
202005,baby,holiday,G.SUN,A.02-06,F,B.3O,408,37
201905,interior,holiday,G.SUN,B.06-10,F,A.2O,143,38
201905,pet,holiday,F.SAT,B.06-10,M,E.60,11,32
202005,home_shopping,business_day,A.MON,C.10-14,M,B.3O,1616,3
201905,sports,business_day,C.WED,C.10-14,M,E.60,56,15
202105,cosmetics,business_day,C.WED,A.02-06,F,B.3O,324,13
201905,home_appliance,holiday,F.SAT,E.18-22,M,C.4O,969,35
202105,golf,holiday,F.SAT,E.18-22,M,E.60,35,35
202105,pet,business_day,C.WED,F.22-02,F,C.4O,359,18
201905,sports,holiday,C.WED,F.22-02,M,C.4O,116,18
202105,sports,holiday,F.SAT,C.10-14,M,C.4O,1116,33
202005,home_shopping,business_day,B.TUE,D.14-18,M,C.4O,1632,10
202005,books,holiday,G.SUN,C.10-14,M,B.3O,613,39
202105,books,holiday,G.SUN,B.06-10,M,D.5O,309,38
201905,pet,business_day,E.FRI,C.10-14,M,D.5O,110,27
202105,sports,business_day,D.THU,D.14-18,F,D.5O,300,22
201905,grocery,business_day,D.THU,F.22-02,F,E.60,323,24
202105,pet,business_day,C.WED,C.10-14,M,A.2O,63,15
202005,daily_office,business_day,C.WED,D.14-18,F,B.3O,9262,16
202005,grocery,business_day,E.FRI,E.18-22,F,D.5O,2547,29
202005,cosmetics,business_day,C.WED,A.02-06,F,B.3O,711,13
202105,car,holiday,F.SAT,F.22-02,F,E.60,21,36
202005,daily_office,holiday,F.SAT,F.22-02,M,D.5O,1304,36
201905,golf,holiday,F.SAT,B.06-10,F,D.5O,19,32
202105,cosmetics,business_day,D.THU,C.10-14,F,C.4O,4405,21
202105,daily_office,business_day,A.MON,C.10-14,F,B.3O,14459,3
201905,home_appliance,holiday,F.SAT,C.10-14,M,E.60,121,33
201905,interior,holiday,A.MON,C.10-14,F,E.60,35,3
201905,home_shopping,business_day,D.THU,D.14-18,F,E.60,3861,22
202105,pet,holiday,G.SUN,D.14-18,M,D.5O,208,40
201905,pet,business_day,D.THU,E.18-22,M,C.4O,184,23
202005,books,business_day,D.THU,E.18-22,M,E.60,76,23
202005,grocery,business_day,C.WED,D.14-18,M,C.4O,4325,16
201905,sports,business_day,A.MON,B.06-10,M,B.3O,211,2
202105,golf,business_day,E.FRI,E.18-22,F,A.2O,12,29
201905,cosmetics,business_day,E.FRI,D.14-18,M,D.5O,445,28
202105,baby,business_day,B.TUE,A.02-06,F,B.3O,376,7
202005,cosmetics,business_day,A.MON,D.14-18,M,C.4O,1249,4
201905,fashion,holiday,A.MON,C.10-14,M,A.2O,393,3
202005,baby,business_day,E.FRI,D.14-18,F,C.4O,725,28
201905,grocery,business_day,E.FRI,C.10-14,F,D.5O,2722,27
202105,interior,holiday,F.SAT,E.18-22,M,E.60,381,35
202105,golf,holiday,G.SUN,C.10-14,M,A.2O,10,39
201905,cosmetics,business_day,A.MON,F.22-02,M,C.4O,570,6
201905,home_shopping,business_day,B.TUE,B.06-10,M,B.3O,645,8
201905,car,business_day,D.THU,E.18-22,F,B.3O,170,23
202005,interior,holiday,B.TUE,A.02-06,F,E.60,7,7
201905,pet,business_day,A.MON,F.22-02,M,D.5O,41,6
201905,golf,holiday,F.SAT,C.10-14,F,D.5O,29,33
202105,hobby,holiday,G.SUN,B.06-10,M,B.3O,266,38
202005,hobby,business_day,E.FRI,C.10-14,M,B.3O,944,27
202105,car,business_day,C.WED,A.02-06,F,A.2O,9,13
202005,books,holiday,F.SAT,D.14-18,M,D.5O,459,34
202105,grocery,holiday,G.SUN,B.06-10,M,E.60,684,38
202105,home_appliance,business_day,D.THU,B.06-10,M,E.60,456,20
201905,hobby,business_day,A.MON,E.18-22,M,A.2O,107,5
202105,hobby,holiday,F.SAT,F.22-02,M,D.5O,233,36
202005,hobby,business_day,D.THU,E.18-22,F,B.3O,500,23
201905,car,holiday,F.SAT,C.10-14,M,D.5O,132,33
202005,interior,holiday,E.FRI,B.06-10,M,B.3O,119,26
201905,car,holiday,F.SAT,D.14-18,F,C.4O,84,34
202105,interior,holiday,C.WED,A.02-06,F,B.3O,141,13
201905,grocery,business_day,A.MON,A.02-06,M,C.4O,223,1
202105,daily_office,holiday,F.SAT,F.22-02,F,B.3O,6300,36
202105,car,business_day,A.MON,E.18-22,F,D.5O,169,5
202105,interior,holiday,F.SAT,F.22-02,F,A.2O,1036,36
202105,home_shopping,holiday,C.WED,D.14-18,F,A.2O,343,16
202105,hobby,business_day,B.TUE,D.14-18,F,C.4O,845,10
202105,books,business_day,C.WED,A.02-06,F,C.4O,120,13
202005,sports,holiday,B.TUE,E.18-22,F,B.3O,289,11
202005,pet,business_day,B.TUE,D.14-18,F,C.4O,499,10
201905,books,holiday,A.MON,F.22-02,M,E.60,11,6
202005,pet,business_day,E.FRI,E.18-22,F,B.3O,488,29
202005,daily_office,holiday,E.FRI,E.18-22,F,D.5O,569,29
202005,daily_office,holiday,F.SAT,A.02-06,M,C.4O,575,31
201905,interior,business_day,E.FRI,C.10-14,M,C.4O,1339,27
202005,home_appliance,business_day,B.TUE,E.18-22,M,B.3O,1863,11
202005,interior,business_day,E.FRI,E.18-22,F,C.4O,1394,29
202105,baby,business_day,B.TUE,F.22-02,M,C.4O,619,12
202005,car,holiday,B.TUE,A.02-06,F,A.2O,8,7
201905,home_appliance,business_day,E.FRI,E.18-22,M,C.4O,1718,29
202105,cosmetics,holiday,C.WED,A.02-06,M,A.2O,49,13
202105,sports,holiday,F.SAT,D.14-18,F,A.2O,397,34
202005,home_appliance,business_day,D.THU,F.22-02,M,D.5O,547,24
202105,daily_office,holiday,F.SAT,B.06-10,M,E.60,959,32
201905,daily_office,holiday,C.WED,A.02-06,M,E.60,14,13
202005,sports,holiday,F.SAT,D.14-18,M,B.3O,697,34
202105,fashion,holiday,G.SUN,A.02-06,M,A.2O,652,37
201905,home_appliance,holiday,C.WED,C.10-14,F,B.3O,251,15
202005,car,business_day,B.TUE,A.02-06,F,D.5O,10,7
201905,pet,business_day,E.FRI,A.02-06,M,C.4O,26,25
201905,baby,holiday,G.SUN,E.18-22,M,C.4O,480,41
202105,fashion,business_day,A.MON,C.10-14,M,E.60,1278,3
202005,home_appliance,holiday,E.FRI,F.22-02,F,D.5O,96,30
202105,interior,business_day,D.THU,A.02-06,F,B.3O,361,19
202005,baby,holiday,E.FRI,B.06-10,F,D.5O,13,26
201905,sports,business_day,E.FRI,F.22-02,F,C.4O,377,30
202105,golf,holiday,C.WED,C.10-14,F,C.4O,70,15
202005,books,holiday,E.FRI,C.10-14,M,E.60,44,27
202105,interior,holiday,C.WED,E.18-22,F,C.4O,1355,17
202005,grocery,business_day,E.FRI,E.18-22,M,D.5O,1307,29
202005,golf,business_day,A.MON,A.02-06,M,B.3O,17,1
202005,pet,business_day,E.FRI,E.18-22,M,D.5O,110,29
202005,sports,business_day,A.MON,D.14-18,F,E.60,46,4
202005,sports,business_day,E.FRI,E.18-22,M,C.4O,444,29
201905,golf,holiday,G.SUN,D.14-18,F,C.4O,50,40
201905,grocery,holiday,G.SUN,E.18-22,M,E.60,285,41
202005,hobby,business_day,E.FRI,A.02-06,M,E.60,4,25
202105,home_shopping,business_day,E.FRI,F.22-02,M,E.60,803,30
202005,car,business_day,E.FRI,A.02-06,M,D.5O,20,25
202105,baby,business_day,E.FRI,C.10-14,M,E.60,56,27
202005,fashion,holiday,B.TUE,D.14-18,M,C.4O,1337,10
202005,hobby,business_day,C.WED,B.06-10,M,C.4O,505,14
201905,fashion,business_day,E.FRI,E.18-22,M,C.4O,3293,29
201905,grocery,holiday,A.MON,F.22-02,M,E.60,34,6
202005,grocery,business_day,A.MON,E.18-22,M,E.60,713,5
202105,sports,business_day,D.THU,D.14-18,F,E.60,76,22
202005,daily_office,business_day,B.TUE,C.10-14,M,C.4O,4949,9
201905,books,business_day,A.MON,B.06-10,F,A.2O,132,2
202005,home_appliance,business_day,A.MON,B.06-10,M,D.5O,1056,2
202105,hobby,holiday,F.SAT,D.14-18,F,B.3O,719,34
201905,fashion,holiday,A.MON,D.14-18,F,C.4O,1940,4
201905,hobby,holiday,C.WED,E.18-22,M,D.5O,45,17
201905,grocery,business_day,D.THU,E.18-22,F,B.3O,5207,23
202105,pet,holiday,G.SUN,C.10-14,M,B.3O,307,39
201905,sports,holiday,F.SAT,E.18-22,F,E.60,15,35
201905,cosmetics,business_day,A.MON,F.22-02,M,A.2O,332,6
201905,interior,business_day,C.WED,D.14-18,M,D.5O,569,16
202105,fashion,business_day,E.FRI,E.18-22,F,A.2O,4886,29
202105,grocery,business_day,A.MON,B.06-10,F,E.60,1347,2
202005,grocery,business_day,D.THU,E.18-22,F,C.4O,7498,23
202005,interior,holiday,B.TUE,E.18-22,F,D.5O,282,11
202105,sports,holiday,F.SAT,B.06-10,F,C.4O,515,32
202105,hobby,holiday,C.WED,F.22-02,F,E.60,22,18
202105,fashion,business_day,B.TUE,D.14-18,F,D.5O,4473,10
201905,grocery,holiday,A.MON,A.02-06,M,A.2O,38,1
202105,grocery,holiday,F.SAT,C.10-14,F,E.60,1583,33
201905,daily_office,business_day,D.THU,B.06-10,F,A.2O,1030,20
202105,grocery,holiday,G.SUN,A.02-06,F,E.60,189,37
202005,car,holiday,F.SAT,D.14-18,F,D.5O,89,34
202105,interior,holiday,F.SAT,C.10-14,F,B.3O,2120,33
202005,home_shopping,holiday,G.SUN,C.10-14,M,A.2O,427,39
201905,baby,business_day,C.WED,D.14-18,M,D.5O,62,16
202005,cosmetics,holiday,F.SAT,D.14-18,F,B.3O,3082,34
202105,fashion,holiday,F.SAT,F.22-02,M,D.5O,1884,36
202105,golf,business_day,A.MON,D.14-18,M,C.4O,432,4
202005,sports,holiday,B.TUE,C.10-14,F,B.3O,191,9
202105,fashion,holiday,C.WED,E.18-22,F,C.4O,6798,17
202005,sports,business_day,A.MON,C.10-14,M,C.4O,830,3
202105,sports,holiday,C.WED,F.22-02,M,D.5O,108,18
202105,baby,business_day,D.THU,B.06-10,F,A.2O,218,20
201905,home_shopping,holiday,C.WED,F.22-02,F,A.2O,210,18
202005,sports,holiday,E.FRI,A.02-06,M,B.3O,47,25
202005,interior,business_day,A.MON,F.22-02,F,C.4O,2070,6
202105,home_appliance,holiday,C.WED,D.14-18,F,A.2O,336,16
202005,golf,holiday,F.SAT,C.10-14,M,D.5O,168,33
202105,grocery,holiday,F.SAT,B.06-10,F,B.3O,3279,32
202005,baby,holiday,F.SAT,D.14-18,M,A.2O,79,34
202005,fashion,holiday,E.FRI,E.18-22,F,E.60,171,29
201905,cosmetics,holiday,G.SUN,E.18-22,M,B.3O,907,41
202005,pet,business_day,D.THU,D.14-18,M,B.3O,306,22
202005,hobby,holiday,B.TUE,B.06-10,F,C.4O,50,8
202005,home_appliance,business_day,E.FRI,E.18-22,M,A.2O,490,29
202005,baby,holiday,E.FRI,A.02-06,F,E.60,4,25
202105,pet,holiday,F.SAT,C.10-14,M,B.3O,272,33
202005,pet,business_day,B.TUE,B.06-10,F,B.3O,301,8
202105,hobby,business_day,E.FRI,B.06-10,F,D.5O,98,26
202105,home_appliance,holiday,G.SUN,F.22-02,F,C.4O,1723,42
201905,car,business_day,D.THU,E.18-22,M,B.3O,453,23
202105,interior,holiday,G.SUN,E.18-22,F,A.2O,1775,41
201905,pet,business_day,C.WED,E.18-22,F,B.3O,384,17
202005,car,holiday,F.SAT,E.18-22,M,A.2O,165,35
201905,grocery,holiday,F.SAT,A.02-06,F,C.4O,277,31
202105,pet,business_day,D.THU,F.22-02,F,C.4O,625,24
201905,books,business_day,C.WED,D.14-18,F,B.3O,1456,16
202005,cosmetics,business_day,D.THU,F.22-02,M,D.5O,380,24
202105,home_shopping,business_day,D.THU,C.10-14,F,A.2O,640,21
201905,pet,holiday,C.WED,D.14-18,M,E.60,8,16
202105,fashion,holiday,C.WED,B.06-10,M,A.2O,325,14
202005,golf,holiday,F.SAT,E.18-22,F,B.3O,43,35
201905,car,business_day,E.FRI,B.06-10,M,D.5O,87,26
201905,car,holiday,C.WED,E.18-22,F,D.5O,17,17
201905,grocery,business_day,A.MON,A.02-06,F,A.2O,214,1
202105,daily_office,holiday,F.SAT,F.22-02,M,B.3O,3452,36
201905,home_appliance,business_day,D.THU,F.22-02,F,A.2O,515,24
201905,home_shopping,holiday,F.SAT,D.14-18,M,B.3O,1001,34
201905,car,holiday,F.SAT,F.22-02,F,E.60,5,36
202005,fashion,business_day,C.WED,D.14-18,M,C.4O,5160,16
202105,books,business_day,A.MON,F.22-02,F,E.60,125,6
202005,grocery,holiday,G.SUN,B.06-10,M,C.4O,1507,38
201905,grocery,holiday,F.SAT,B.06-10,M,D.5O,366,32
201905,sports,business_day,D.THU,E.18-22,M,B.3O,567,23
201905,cosmetics,business_day,A.MON,C.10-14,F,C.4O,2169,3
202105,baby,business_day,A.MON,C.10-14,F,C.4O,1604,3
202105,fashion,business_day,E.FRI,B.06-10,M,D.5O,1183,26
202105,books,holiday,G.SUN,C.10-14,F,E.60,112,39
202005,daily_office,holiday,B.TUE,B.06-10,F,B.3O,696,8
202105,sports,holiday,G.SUN,D.14-18,M,D.5O,335,40
202105,hobby,business_day,D.THU,D.14-18,F,B.3O,831,22
202105,home_appliance,business_day,D.THU,C.10-14,M,E.60,873,21
202005,daily_office,business_day,B.TUE,C.10-14,F,A.2O,2160,9
201905,books,business_day,B.TUE,D.14-18,F,C.4O,1982,10
201905,car,holiday,F.SAT,F.22-02,F,C.4O,91,36
201905,pet,business_day,A.MON,A.02-06,M,B.3O,27,1
202105,pet,holiday,F.SAT,C.10-14,M,C.4O,288,33
202005,sports,business_day,B.TUE,F.22-02,F,E.60,37,12
202105,grocery,holiday,C.WED,A.02-06,M,B.3O,218,13
202005,fashion,business_day,D.THU,C.10-14,F,C.4O,11094,21
202105,sports,business_day,E.FRI,B.06-10,F,B.3O,405,26
202105,pet,business_day,D.THU,D.14-18,F,E.60,93,22
202105,daily_office,business_day,D.THU,E.18-22,M,E.60,1114,23
201905,fashion,business_day,C.WED,E.18-22,F,D.5O,2555,17
202005,books,business_day,E.FRI,C.10-14,M,D.5O,562,27
202005,sports,holiday,F.SAT,B.06-10,F,D.5O,107,32
202005,cosmetics,business_day,B.TUE,F.22-02,M,E.60,54,12
202005,pet,business_day,A.MON,F.22-02,M,B.3O,320,6
202005,golf,business_day,A.MON,D.14-18,F,D.5O,65,4
202005,sports,business_day,B.TUE,D.14-18,F,D.5O,175,10
202005,books,business_day,E.FRI,D.14-18,M,D.5O,549,28
201905,daily_office,business_day,A.MON,F.22-02,F,D.5O,1178,6
202105,pet,business_day,D.THU,A.02-06,M,C.4O,40,19
202105,home_shopping,holiday,F.SAT,F.22-02,F,E.60,4352,36
202105,sports,holiday,F.SAT,F.22-02,M,D.5O,210,36
202105,golf,business_day,E.FRI,C.10-14,F,E.60,17,27
202105,sports,business_day,C.WED,D.14-18,M,D.5O,138,16
201905,golf,business_day,D.THU,D.14-18,M,C.4O,226,22
201905,cosmetics,business_day,C.WED,E.18-22,M,E.60,98,17
201905,baby,business_day,A.MON,A.02-06,F,E.60,4,1
202005,interior,holiday,F.SAT,A.02-06,F,C.4O,306,31
201905,grocery,holiday,G.SUN,A.02-06,M,A.2O,146,37
201905,home_shopping,holiday,F.SAT,C.10-14,M,E.60,897,33
201905,fashion,holiday,F.SAT,E.18-22,M,E.60,327,35
201905,baby,business_day,C.WED,C.10-14,M,A.2O,102,15
202105,golf,business_day,D.THU,F.22-02,F,D.5O,75,24
202105,golf,holiday,G.SUN,D.14-18,M,D.5O,176,40
201905,golf,holiday,G.SUN,F.22-02,F,D.5O,22,42
202105,hobby,business_day,B.TUE,E.18-22,F,D.5O,211,11
202105,interior,holiday,G.SUN,C.10-14,M,A.2O,390,39
202005,baby,holiday,E.FRI,F.22-02,F,B.3O,582,30
202005,home_appliance,holiday,G.SUN,B.06-10,M,A.2O,179,38
202105,daily_office,business_day,D.THU,F.22-02,F,B.3O,7244,24
202105,grocery,business_day,D.THU,E.18-22,F,C.4O,11600,23
201905,hobby,business_day,D.THU,E.18-22,F,D.5O,107,23
202105,sports,business_day,D.THU,E.18-22,M,D.5O,228,23
202005,home_shopping,holiday,G.SUN,E.18-22,M,A.2O,407,41
202005,fashion,business_day,E.FRI,E.18-22,M,C.4O,3569,29
202105,golf,holiday,F.SAT,F.22-02,M,E.60,18,36
202005,hobby,business_day,E.FRI,C.10-14,F,C.4O,552,27
202005,interior,business_day,A.MON,D.14-18,M,B.3O,1972,4
202005,golf,holiday,G.SUN,E.18-22,M,D.5O,173,41
202105,baby,holiday,G.SUN,A.02-06,F,D.5O,27,37
202105,interior,business_day,B.TUE,C.10-14,F,A.2O,1155,9
202005,home_appliance,holiday,E.FRI,C.10-14,F,D.5O,112,27
202105,daily_office,holiday,F.SAT,D.14-18,M,E.60,1326,34
202105,baby,business_day,C.WED,B.06-10,M,E.60,18,14
202105,pet,business_day,A.MON,C.10-14,M,B.3O,806,3
201905,home_shopping,business_day,B.TUE,D.14-18,M,E.60,765,10
202005,baby,business_day,C.WED,A.02-06,M,E.60,6,13
202105,hobby,holiday,F.SAT,D.14-18,F,D.5O,274,34
202105,interior,business_day,C.WED,F.22-02,F,A.2O,575,18
201905,home_shopping,holiday,C.WED,A.02-06,M,E.60,61,13
202105,daily_office,holiday,G.SUN,D.14-18,M,C.4O,6739,40
202005,car,business_day,D.THU,F.22-02,M,C.4O,426,24
